"","X","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_blk","full_address","lat","lon","cid","lat_offset","lon_offset"
"2728",2775,"Mischief Under $5000",2014,3,"18XX BURRARD ST","1800 BURRARD ST"," 1800 BURRARD ST, Vancouver, BC, Canada",49.2696084,-123.1453672,2,49.2697383209119,-123.14518434225
"2729",2776,"Mischief Under $5000",2014,3,"E 43RD AVE / LINCOLN ST","E 43RD AVE / LINCOLN ST"," E 43RD AVE / LINCOLN ST, Vancouver, BC, Canada",49.23109,-123.09462,2,49.2314188467316,-123.094476159945
"2730",2777,"Mischief Under $5000",2014,3,"14XX COMMERCIAL DR","1400 COMMERCIAL DR"," 1400 COMMERCIAL DR, Vancouver, BC, Canada",49.2719491,-123.0694551,2,49.2724043565788,-123.069011928058
"2731",2778,"Mischief Under $5000",2014,3,"23XX CYPRESS ST","2300 CYPRESS ST"," 2300 CYPRESS ST, Vancouver, BC, Canada",49.265358,-123.1477746,2,49.2657412061384,-123.147398557732
"2732",2780,"Mischief Under $5000",2014,3,"22XX FRANKLIN ST","2200 FRANKLIN ST"," 2200 FRANKLIN ST, Vancouver, BC, Canada",49.2819751,-123.0595025,2,49.2821558200536,-123.059089314006
"2733",2781,"Mischief Under $5000",2014,3,"POWELL ST / WOODLAND DR","POWELL ST / WOODLAND DR"," POWELL ST / WOODLAND DR, Vancouver, BC, Canada",49.28394,-123.07019,2,49.2840559904551,-123.070007390703
"2734",2782,"Mischief Under $5000",2014,3,"CHURCH ST / STAMFORD ST","CHURCH ST / STAMFORD ST"," CHURCH ST / STAMFORD ST, Vancouver, BC, Canada",49.23337,-123.03158,2,49.2337427360157,-123.031216355008
"2735",2783,"Mischief Under $5000",2014,3,"ABBOTT ST / W HASTINGS ST","ABBOTT ST / W HASTINGS ST"," ABBOTT ST / W HASTINGS ST, Vancouver, BC, Canada",49.28175,-123.10579,2,49.28205679911,-123.105322499951
"2736",2784,"Mischief Under $5000",2014,3,"14XX BURNABY ST","1400 BURNABY ST"," 1400 BURNABY ST, Vancouver, BC, Canada",49.2829662,-123.1376314,2,49.2832631702761,-123.137408530245
"2737",2785,"Mischief Under $5000",2014,3,"E 8TH AVE / GARDEN DR","E 8TH AVE / GARDEN DR"," E 8TH AVE / GARDEN DR, Vancouver, BC, Canada",49.26325,-123.06226,2,49.2635047940402,-123.062108907977
"2738",2786,"Mischief Under $5000",2014,3,"12XX HOWE ST","1200 HOWE ST"," 1200 HOWE ST, Vancouver, BC, Canada",49.277559,-123.1272931,2,49.2778894189007,-123.126973378095
"2739",2787,"Mischief Under $5000",2014,3,"GRANVILLE ST / W GEORGIA ST","GRANVILLE ST / W GEORGIA ST"," GRANVILLE ST / W GEORGIA ST, Vancouver, BC, Canada",49.28407,-123.12058,2,49.2843735873638,-123.120194075239
"2740",2788,"Mischief Under $5000",2014,3,"17XX W 1ST AVE","1700 W 1ST AVE"," 1700 W 1ST AVE, Vancouver, BC, Canada",49.2704951,-123.1433514,2,49.2708295271447,-123.143199133806
"2741",2789,"Mischief Under $5000",2014,3,"47XX MAIN ST","4700 MAIN ST"," 4700 MAIN ST, Vancouver, BC, Canada",49.2427732,-123.1012065,2,49.2432586008611,-123.10091848946
"2742",2790,"Mischief Under $5000",2014,3,"25XX CAMBIE ST","2500 CAMBIE ST"," 2500 CAMBIE ST, Vancouver, BC, Canada",49.2631916,-123.1146344,2,49.2635029524387,-123.114356231859
"2743",2791,"Mischief Under $5000",2014,3,"1XX SMITHE ST","100 SMITHE ST"," 100 SMITHE ST, Vancouver, BC, Canada",49.2764856,-123.1158195,2,49.2767983782746,-123.115500052265
"2744",2792,"Mischief Under $5000",2014,3,"20XX E 53RD AVE","2000 E 53RD AVE"," 2000 E 53RD AVE, Vancouver, BC, Canada",49.2211651,-123.0658699,2,49.2213969234424,-123.06558315395
"2745",2793,"Mischief Under $5000",2014,3,"78XX PRINCE ALBERT ST","7800 PRINCE ALBERT ST"," 7800 PRINCE ALBERT ST, Vancouver, BC, Canada",49.2137194,-123.0878295,2,49.2140542787379,-123.087345508398
"2746",2794,"Mischief Under $5000",2014,3,"24XX E 34TH AVE","2400 E 34TH AVE"," 2400 E 34TH AVE, Vancouver, BC, Canada",49.2387351,-123.0563444,2,49.2389605939817,-123.056158910609
"2747",2795,"Mischief Under $5000",2014,3,"7XX MAIN ST","700 MAIN ST"," 700 MAIN ST, Vancouver, BC, Canada",49.27787,-123.09957,2,49.2780896830789,-123.099292812008
"2748",2797,"Mischief Under $5000",2014,3,"24XX W 4TH AVE","2400 W 4TH AVE"," 2400 W 4TH AVE, Vancouver, BC, Canada",49.2681051,-123.1601028,2,49.2682165258692,-123.159846253086
"2749",2798,"Mischief Under $5000",2014,3,"4XX E CORDOVA ST","400 E CORDOVA ST"," 400 E CORDOVA ST, Vancouver, BC, Canada",49.2820551,-123.095096,2,49.2824806539626,-123.094792232226
"2750",2799,"Mischief Under $5000",2014,3,"44XX COLLINGWOOD ST","4400 COLLINGWOOD ST"," 4400 COLLINGWOOD ST, Vancouver, BC, Canada",49.246942,-123.1816444,2,49.2470893307534,-123.181401396512
"2751",2800,"Mischief Under $5000",2014,3,"14XX HOWE ST","1400 HOWE ST"," 1400 HOWE ST, Vancouver, BC, Canada",49.275544,-123.1303874,2,49.2760176619188,-123.130279534758
"2752",2801,"Mischief Under $5000",2014,3,"4XX E HASTINGS ST","400 E HASTINGS ST"," 400 E HASTINGS ST, Vancouver, BC, Canada",49.2811047,-123.0951412,2,49.2813009317443,-123.094922415407
"2753",2802,"Mischief Under $5000",2014,3,"18XX YEW ST","1800 YEW ST"," 1800 YEW ST, Vancouver, BC, Canada",49.2697747,-123.1549151,2,49.2700516737473,-123.154547833633
"2754",2803,"Mischief Under $5000",2014,3,"48XX PAYNE ST","4800 PAYNE ST"," 4800 PAYNE ST, Vancouver, BC, Canada",49.2406214,-123.0279546,2,49.241085795524,-123.02773767867
"2755",2804,"Mischief Under $5000",2014,3,"14XX NANAIMO ST","1400 NANAIMO ST"," 1400 NANAIMO ST, Vancouver, BC, Canada",49.2723233,-123.0564551,2,49.2724626755775,-123.056208387201
"2756",2805,"Mischief Under $5000",2014,3,"17XX E PENDER ST","1700 E PENDER ST"," 1700 E PENDER ST, Vancouver, BC, Canada",49.2802147,-123.070167,2,49.2806423804062,-123.069811548423
"2757",2806,"Mischief Under $5000",2014,3,"E 13TH AVE / ONTARIO ST","E 13TH AVE / ONTARIO ST"," E 13TH AVE / ONTARIO ST, Vancouver, BC, Canada",49.21213,-123.10652,2,49.2123830081149,-123.106230452068
"2758",2807,"Mischief Under $5000",2014,3,"26XX W 22ND AVE","2600 W 22ND AVE"," 2600 W 22ND AVE, Vancouver, BC, Canada",49.2526233,-123.1637716,2,49.2527264556033,-123.16364214835
"2759",2808,"Mischief Under $5000",2014,3,"BIRCH ST / W BROADWAY AVE","BIRCH ST / W BROADWAY AVE"," BIRCH ST / W BROADWAY AVE, Vancouver, BC, Canada",49.26357,-123.13734,2,49.2638865300735,-123.137154524131
"2760",2809,"Mischief Under $5000",2014,3,"29XX ONTARIO ST","2900 ONTARIO ST"," 2900 ONTARIO ST, Vancouver, BC, Canada",49.2591017,-123.1048243,2,49.2594632652767,-123.104363015649
"2761",2810,"Mischief Under $5000",2014,3,"3XX E BROADWAY AVE","300 E BROADWAY AVE"," 300 E BROADWAY AVE, Vancouver, BC, Canada",49.2627051,-123.0986958,2,49.2630003501595,-123.098376131242
"2762",2811,"Mischief Under $5000",2014,3,"DUNLEVY AVE / E PENDER ST","DUNLEVY AVE / E PENDER ST"," DUNLEVY AVE / E PENDER ST, Vancouver, BC, Canada",49.2804,-123.10085,2,49.2807541271569,-123.100634513845
"2763",2812,"Mischief Under $5000",2014,3,"29XX SLOCAN ST","2900 SLOCAN ST"," 2900 SLOCAN ST, Vancouver, BC, Canada",49.25786,-123.0494251,2,49.2580789986107,-123.049210821182
"2764",2813,"Mischief Under $5000",2014,3,"7XX MAIN ST","700 MAIN ST"," 700 MAIN ST, Vancouver, BC, Canada",49.27787,-123.09957,2,49.2780524615569,-123.099232951841
"2765",2815,"Mischief Under $5000",2014,3,"8XX E CORDOVA ST","800 E CORDOVA ST"," 800 E CORDOVA ST, Vancouver, BC, Canada",49.2819351,-123.0870799,2,49.2823714647824,-123.086691715925
"2766",2816,"Mischief Under $5000",2014,3,"7XX W GEORGIA ST","700 W GEORGIA ST"," 700 W GEORGIA ST, Vancouver, BC, Canada",49.28276,-123.11871,2,49.2831589209799,-123.118254086769
"2767",2817,"Mischief Under $5000",2014,3,"OAK ST / W 6TH AVE","OAK ST / W 6TH AVE"," OAK ST / W 6TH AVE, Vancouver, BC, Canada",49.26593,-123.12119,2,49.2663431520119,-123.120984998829
"2768",2818,"Mischief Under $5000",2014,3,"29XX GRANVILLE ST","2900 GRANVILLE ST"," 2900 GRANVILLE ST, Vancouver, BC, Canada",49.2597074,-123.1385044,2,49.2599624848295,-123.13835115304
"2769",2819,"Mischief Under $5000",2014,3,"12XX BURRARD ST","1200 BURRARD ST"," 1200 BURRARD ST, Vancouver, BC, Canada",49.27857,-123.1293,2,49.2787069454802,-123.129064682924
"2770",2820,"Mischief Under $5000",2014,3,"E 43RD AVE / ROSS ST","E 43RD AVE / ROSS ST"," E 43RD AVE / ROSS ST, Vancouver, BC, Canada",49.23109,-123.09462,2,49.2314817558211,-123.094518075085
"2771",2821,"Mischief Under $5000",2014,3,"56XX FLEMING ST","5600 FLEMING ST"," 5600 FLEMING ST, Vancouver, BC, Canada",49.2337334,-123.0725898,2,49.2340572048363,-123.072114423289
"2772",2822,"Mischief Under $5000",2014,3,"19XX NELSON ST","1900 NELSON ST"," 1900 NELSON ST, Vancouver, BC, Canada",49.2903569,-123.1404739,2,49.2905865868513,-123.140016639059
"2773",2823,"Mischief Under $5000",2014,3,"6XX GRANVILLE ST","600 GRANVILLE ST"," 600 GRANVILLE ST, Vancouver, BC, Canada",49.2833707,-123.1165078,2,49.2837187155827,-123.116182838443
"2774",2824,"Mischief Under $5000",2014,3,"6XX RICHARDS ST","600 RICHARDS ST"," 600 RICHARDS ST, Vancouver, BC, Canada",49.2820977,-123.1145466,2,49.2825255009538,-123.114166682545
"2775",2825,"Mischief Under $5000",2014,3,"1XX WATER ST","100 WATER ST"," 100 WATER ST, Vancouver, BC, Canada",49.2837861,-123.1065744,2,49.2841543923205,-123.106323614019
"2776",2826,"Mischief Under $5000",2014,3,"14XX E PENDER ST","1400 E PENDER ST"," 1400 E PENDER ST, Vancouver, BC, Canada",49.2802351,-123.0760394,2,49.2803536899831,-123.075917329263
"2777",2827,"Mischief Under $5000",2014,3,"3XX ALEXANDER ST","300 ALEXANDER ST"," 300 ALEXANDER ST, Vancouver, BC, Canada",49.2838,-123.0976,2,49.2842818522533,-123.097273172099
"2778",2828,"Mischief Under $5000",2014,3,"75XX VICTORIA DR","7500 VICTORIA DR"," 7500 VICTORIA DR, Vancouver, BC, Canada",49.2164824,-123.0658651,2,49.2166975235653,-123.065714731677
"2779",2829,"Mischief Under $5000",2014,3,"10XX BURRARD ST","1000 BURRARD ST"," 1000 BURRARD ST, Vancouver, BC, Canada",49.27986,-123.12661,2,49.2801864025977,-123.12624710697
"2780",2830,"Mischief Under $5000",2014,3,"7XX W PENDER ST","700 W PENDER ST"," 700 W PENDER ST, Vancouver, BC, Canada",49.2848,-123.11562,2,49.2851054093521,-123.115125534612
"2781",2831,"Mischief Under $5000",2014,3,"14XX W 15TH AVE","1400 W 15TH AVE"," 1400 W 15TH AVE, Vancouver, BC, Canada",49.2577951,-123.136497,2,49.2582045435703,-123.136008421218
"2782",2832,"Mischief Under $5000",2014,3,"22XX W 15TH AVE","2200 W 15TH AVE"," 2200 W 15TH AVE, Vancouver, BC, Canada",49.2581551,-123.1557228,2,49.2582619559276,-123.15522797934
"2783",2833,"Mischief Under $5000",2014,3,"7XX W GEORGIA ST","700 W GEORGIA ST"," 700 W GEORGIA ST, Vancouver, BC, Canada",49.28276,-123.11871,2,49.2828797153349,-123.118317948283
"2784",2834,"Mischief Under $5000",2014,3,"10XX SEYMOUR ST","1000 SEYMOUR ST"," 1000 SEYMOUR ST, Vancouver, BC, Canada",49.2783688,-123.1221164,2,49.2786711528229,-123.121629961644
"2785",2835,"Mischief Under $5000",2014,3,"4XX GREAT NORTHERN WAY","400 GREAT NORTHERN WAY"," 400 GREAT NORTHERN WAY, Vancouver, BC, Canada",49.2667409,-123.0961424,2,49.266921353798,-123.095888001874
"2786",2836,"Mischief Under $5000",2014,3,"24XX E 3RD AVE","2400 E 3RD AVE"," 2400 E 3RD AVE, Vancouver, BC, Canada",49.2675151,-123.0563898,2,49.2677344935992,-123.056037133179
"2787",2837,"Mischief Under $5000",2014,3,"7XX BURRARD ST","700 BURRARD ST"," 700 BURRARD ST, Vancouver, BC, Canada",49.2841549,-123.1211547,2,49.2844572433886,-123.120984215797
"2788",2838,"Mischief Under $5000",2014,3,"34XX DUNDAS ST","3400 DUNDAS ST"," 3400 DUNDAS ST, Vancouver, BC, Canada",49.2846147,-123.0306183,2,49.2848552428768,-123.03026407146
"2789",2839,"Mischief Under $5000",2014,3,"36XX W BROADWAY AVE","3600 W BROADWAY AVE"," 3600 W BROADWAY AVE, Vancouver, BC, Canada",49.2642151,-123.1839823,2,49.2646719343434,-123.183804570341
"2790",2840,"Mischief Under $5000",2014,3,"24XX ETON ST","2400 ETON ST"," 2400 ETON ST, Vancouver, BC, Canada",49.2875851,-123.0562974,2,49.2878781519312,-123.056187781994
"2791",2841,"Mischief Under $5000",2014,3,"16XX W BROADWAY AVE","1600 W BROADWAY AVE"," 1600 W BROADWAY AVE, Vancouver, BC, Canada",49.2634951,-123.141234,2,49.2639116748419,-123.140780751621
"2792",2842,"Mischief Under $5000",2014,3,"11XX W PENDER ST","1100 W PENDER ST"," 1100 W PENDER ST, Vancouver, BC, Canada",49.2874375,-123.1206187,2,49.2878903343847,-123.120271345127
"2793",2843,"Mischief Under $5000",2014,3,"11XX E 60TH AVE","1100 E 60TH AVE"," 1100 E 60TH AVE, Vancouver, BC, Canada",49.215405,-123.0828741,2,49.2156233232536,-123.082468057414
"2794",2844,"Mischief Under $5000",2014,3,"15XX COMMERCIAL DR","1500 COMMERCIAL DR"," 1500 COMMERCIAL DR, Vancouver, BC, Canada",49.2711175,-123.0694651,2,49.2712500424395,-123.069036863516
"2795",2845,"Mischief Under $5000",2014,3,"18XX E GEORGIA ST","1800 E GEORGIA ST"," 1800 E GEORGIA ST, Vancouver, BC, Canada",49.2783435,-123.0680491,2,49.2786883211403,-123.067568632375
"2796",2846,"Mischief Under $5000",2014,3,"24XX BRUNSWICK ST","2400 BRUNSWICK ST"," 2400 BRUNSWICK ST, Vancouver, BC, Canada",49.2634941,-123.0968551,2,49.2638290941889,-123.09639815393
"2797",2847,"Mischief Under $5000",2014,3,"12XX HOWE ST","1200 HOWE ST"," 1200 HOWE ST, Vancouver, BC, Canada",49.277559,-123.1272931,2,49.2777327175464,-123.127129867621
"2798",2848,"Mischief Under $5000",2014,3,"E 57TH AVE / KNIGHT ST","E 57TH AVE / KNIGHT ST"," E 57TH AVE / KNIGHT ST, Vancouver, BC, Canada",49.21824,-123.09162,2,49.2184667924969,-123.091350853701
"2799",2849,"Mischief Under $5000",2014,3,"1XX W HASTINGS ST","100 W HASTINGS ST"," 100 W HASTINGS ST, Vancouver, BC, Canada",49.2818961,-123.1074143,2,49.2822305638511,-123.107056143345
"2800",2850,"Mischief Under $5000",2014,3,"1XX W PENDER ST","100 W PENDER ST"," 100 W PENDER ST, Vancouver, BC, Canada",49.28096,-123.10846,2,49.2813639839587,-123.108214371406
"2801",2851,"Mischief Under $5000",2014,3,"26XX W 22ND AVE","2600 W 22ND AVE"," 2600 W 22ND AVE, Vancouver, BC, Canada",49.2526233,-123.1637716,2,49.2529890919874,-123.163344293226
"2802",2852,"Mischief Under $5000",2014,3,"1XX ONTARIO PL","100 ONTARIO PL"," 100 ONTARIO PL, Vancouver, BC, Canada",49.2324447,-123.1034686,2,49.2327521591248,-123.103151660701
"2803",2853,"Mischief Under $5000",2014,3,"12XX E BROADWAY AVE","1200 E BROADWAY AVE"," 1200 E BROADWAY AVE, Vancouver, BC, Canada",49.2622451,-123.0789959,2,49.2624639134297,-123.078553643906
"2804",2854,"Mischief Under $5000",2014,3,"33XX MAIN ST","3300 MAIN ST"," 3300 MAIN ST, Vancouver, BC, Canada",49.2555635,-123.1011451,2,49.2558486347758,-123.100710354956
"2805",2855,"Mischief Under $5000",2014,3,"13XX W GEORGIA ST","1300 W GEORGIA ST"," 1300 W GEORGIA ST, Vancouver, BC, Canada",49.2879967,-123.1269638,2,49.2882883165728,-123.126695335447
"2806",2856,"Mischief Under $5000",2014,3,"37XX W 26TH AVE","3700 W 26TH AVE"," 3700 W 26TH AVE, Vancouver, BC, Canada",49.2489051,-123.1869484,2,49.2492370278653,-123.186760054543
"2807",2857,"Mischief Under $5000",2014,3,"1XX JACKSON AVE","100 JACKSON AVE"," 100 JACKSON AVE, Vancouver, BC, Canada",49.2838521,-123.0931241,2,49.2842796843589,-123.092814731197
"2808",2858,"Mischief Under $5000",2014,3,"20XX DUNDAS ST","2000 DUNDAS ST"," 2000 DUNDAS ST, Vancouver, BC, Canada",49.28454,-123.06334,2,49.284791818353,-123.063108666272
"2809",2859,"Mischief Under $5000",2014,3,"26XX E 49TH AVE","2600 E 49TH AVE"," 2600 E 49TH AVE, Vancouver, BC, Canada",49.22431,-123.0541,2,49.2247388210935,-123.053837252595
"2810",2860,"Mischief Under $5000",2014,3,"68XX SHERBROOKE ST","6800 SHERBROOKE ST"," 6800 SHERBROOKE ST, Vancouver, BC, Canada",49.2226268,-123.0813055,2,49.2227482052507,-123.080918089949
"2811",2861,"Mischief Under $5000",2014,3,"15XX MAIN ST","1500 MAIN ST"," 1500 MAIN ST, Vancouver, BC, Canada",49.2722,-123.09969,2,49.2725372668214,-123.099418486287
"2812",2862,"Mischief Under $5000",2014,3,"1XX W 5TH AVE","100 W 5TH AVE"," 100 W 5TH AVE, Vancouver, BC, Canada",49.2663851,-123.106893,2,49.2668128604817,-123.106600753959
"2813",2863,"Mischief Under $5000",2014,3,"17XX E 63RD AVE","1700 E 63RD AVE"," 1700 E 63RD AVE, Vancouver, BC, Canada",49.2127637,-123.071807,2,49.2132498452095,-123.071501384639
"2814",2864,"Mischief Under $5000",2014,3,"7XX MAIN ST","700 MAIN ST"," 700 MAIN ST, Vancouver, BC, Canada",49.27787,-123.09957,2,49.277997991225,-123.099388145377
"2815",2865,"Mischief Under $5000",2014,3,"5XX SEYMOUR ST","500 SEYMOUR ST"," 500 SEYMOUR ST, Vancouver, BC, Canada",49.2837796,-123.113949,2,49.284125927839,-123.113556086684
"2816",2866,"Mischief Under $5000",2014,3,"3XX E 53RD AVE","300 E 53RD AVE"," 300 E 53RD AVE, Vancouver, BC, Canada",49.2218247,-123.0993945,2,49.2222195281361,-123.099216979544
"2817",2867,"Mischief Under $5000",2014,3,"17XX ISLAND AVE","1700 ISLAND AVE"," 1700 ISLAND AVE, Vancouver, BC, Canada",49.2098687,-123.0711154,2,49.2101001517542,-123.070887866428
"2818",2868,"Mischief Under $5000",2014,3,"2XX ABBOTT ST","200 ABBOTT ST"," 200 ABBOTT ST, Vancouver, BC, Canada",49.2836689,-123.1062434,2,49.2840911208187,-123.105906379953
"2819",2869,"Mischief Under $5000",2014,3,"6XX E HASTINGS ST","600 E HASTINGS ST"," 600 E HASTINGS ST, Vancouver, BC, Canada",49.2810347,-123.0912012,2,49.2811466750941,-123.091012905426
"2820",2870,"Mischief Under $5000",2014,3,"8XX THURLOW ST","800 THURLOW ST"," 800 THURLOW ST, Vancouver, BC, Canada",49.2843146,-123.1249624,2,49.2845469805284,-123.124779136745
"2821",2871,"Mischief Under $5000",2014,3,"DUNBAR ST / W BROADWAY AVE","DUNBAR ST / W BROADWAY AVE"," DUNBAR ST / W BROADWAY AVE, Vancouver, BC, Canada",49.26332,-123.12072,2,49.2637766898755,-123.120381244935
"2822",2872,"Mischief Under $5000",2014,3,"4XX KEEFER ST","400 KEEFER ST"," 400 KEEFER ST, Vancouver, BC, Canada",49.2792229,-123.095086,2,49.2796872582636,-123.094862873399
"2823",2873,"Mischief Under $5000",2014,3,"11XX W 11TH AVE","1100 W 11TH AVE"," 1100 W 11TH AVE, Vancouver, BC, Canada",49.2614251,-123.1292628,2,49.2618842027224,-123.128874356705
"2824",2874,"Mischief Under $5000",2014,3,"47XX KNIGHT ST","4700 KNIGHT ST"," 4700 KNIGHT ST, Vancouver, BC, Canada",49.2429301,-123.0761241,2,49.2431376959822,-123.075693492157
"2825",2875,"Mischief Under $5000",2014,3,"2XX E GEORGIA ST","200 E GEORGIA ST"," 200 E GEORGIA ST, Vancouver, BC, Canada",49.2783951,-123.0995238,2,49.2787724908952,-123.099134955031
"2826",2876,"Mischief Under $5000",2014,3,"19XX ALBERNI ST","1900 ALBERNI ST"," 1900 ALBERNI ST, Vancouver, BC, Canada",49.2931653,-123.1361582,2,49.2934138298682,-123.135675101812
"2827",2877,"Mischief Under $5000",2014,3,"NELSON ST / RICHARDS ST","NELSON ST / RICHARDS ST"," NELSON ST / RICHARDS ST, Vancouver, BC, Canada",49.28348,-123.12956,2,49.28371620289,-123.129209617879
"2828",2878,"Mischief Under $5000",2014,3,"32XX GRANDVIEW HWY","3200 GRANDVIEW HWY"," 3200 GRANDVIEW HWY, Vancouver, BC, Canada",49.2580351,-123.0363798,2,49.2583182752286,-123.036183219192
"2829",2879,"Mischief Under $5000",2014,3,"4XX E 49TH AVE","400 E 49TH AVE"," 400 E 49TH AVE, Vancouver, BC, Canada",49.2254443,-123.0972273,2,49.2256730930317,-123.097121711014
"2830",2880,"Mischief Under $5000",2014,3,"1XX W HASTINGS ST","100 W HASTINGS ST"," 100 W HASTINGS ST, Vancouver, BC, Canada",49.2818961,-123.1074143,2,49.282087755843,-123.106951858557
"2831",2881,"Mischief Under $5000",2014,3,"6XX RICHARDS ST","600 RICHARDS ST"," 600 RICHARDS ST, Vancouver, BC, Canada",49.2820977,-123.1145466,2,49.282443007482,-123.114158826425
"2832",2882,"Mischief Under $5000",2014,3,"10XX SEYMOUR ST","1000 SEYMOUR ST"," 1000 SEYMOUR ST, Vancouver, BC, Canada",49.2783688,-123.1221164,2,49.2785969554509,-123.121886746159
"2833",2883,"Mischief Under $5000",2014,3,"10XX BURRARD ST","1000 BURRARD ST"," 1000 BURRARD ST, Vancouver, BC, Canada",49.27986,-123.12661,2,49.2800358256636,-123.126469610186
"2834",2884,"Mischief Under $5000",2014,3,"6XX HOWE ST","600 HOWE ST"," 600 HOWE ST, Vancouver, BC, Canada",49.2841363,-123.1173675,2,49.2843132494702,-123.117176017364
"2835",2885,"Mischief Under $5000",2014,3,"6XX GRANVILLE ST","600 GRANVILLE ST"," 600 GRANVILLE ST, Vancouver, BC, Canada",49.2833707,-123.1165078,2,49.2835370749735,-123.116051141534
"2836",2886,"Mischief Under $5000",2014,3,"15XX MATTHEWS AVE","1500 MATTHEWS AVE"," 1500 MATTHEWS AVE, Vancouver, BC, Canada",49.2529907,-123.1391816,2,49.2534350640697,-123.138731311457
"2837",2887,"Mischief Under $5000",2014,3,"12XX E 61ST AVE","1200 E 61ST AVE"," 1200 E 61ST AVE, Vancouver, BC, Canada",49.2145392,-123.0816334,2,49.2147272210252,-123.081486010221
"2838",2888,"Mischief Under $5000",2014,3,"26XX SLOCAN ST","2600 SLOCAN ST"," 2600 SLOCAN ST, Vancouver, BC, Canada",49.2608583,-123.049336,2,49.2613360659456,-123.049181452149
"2839",2889,"Mischief Under $5000",2014,3,"30XX SPRUCE ST","3000 SPRUCE ST"," 3000 SPRUCE ST, Vancouver, BC, Canada",49.25873,-123.1289851,2,49.2589008971172,-123.128532165452
"2840",2890,"Mischief Under $5000",2014,3,"11XX ROBSON ST","1100 ROBSON ST"," 1100 ROBSON ST, Vancouver, BC, Canada",49.28457,-123.12536,2,49.2847066749067,-123.125128772548
"2841",2891,"Mischief Under $5000",2014,3,"19XX W KING EDWARD AVE","1900 W KING EDWARD AVE"," 1900 W KING EDWARD AVE, Vancouver, BC, Canada",49.2494574,-123.1489779,2,49.2496679037495,-123.148631132116
