"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"3692","Mischief Under $5000",2011,4,"400 SEYMOUR ST","400 SEYMOUR ST , Vancouver, BC, Canada",49.2844743,-123.1129097,2,49.2849059814262,-123.112809412581
"3693","Mischief Under $5000",2011,4,"300 E HASTINGS ST","300 E HASTINGS ST , Vancouver, BC, Canada",49.2811445,-123.0972288,2,49.2812935469967,-123.09706432182
"3694","Mischief Under $5000",2011,4,"400 W 40TH AVE","400 W 40TH AVE , Vancouver, BC, Canada",49.2342952,-123.113577,2,49.2347016555739,-123.113440104662
"3695","Mischief Under $5000",2011,4,"200 CENTRAL ST","200 CENTRAL ST , Vancouver, BC, Canada",49.271241,-123.0994512,2,49.2716446037683,-123.09913956647
"3696","Mischief Under $5000",2011,4,"3200 W 41ST AVE","3200 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1768918,2,49.2347730795813,-123.176644811552
"3697","Mischief Under $5000",2011,4,"E 14TH AVE / ONTARIO ST","E 14TH AVE / ONTARIO ST , Vancouver, BC, Canada",49.21213,-123.10652,2,49.2122797238744,-123.106097637198
"3698","Mischief Under $5000",2011,4,"2700 COOPERATIVE WAY","2700 COOPERATIVE WAY , Vancouver, BC, Canada",49.2572651,-123.0493393,2,49.2576935056793,-123.048974954163
"3699","Mischief Under $5000",2011,4,"1300 E 19TH AVE","1300 E 19TH AVE , Vancouver, BC, Canada",49.2534247,-123.0776637,2,49.2535810427871,-123.07754473969
"3700","Mischief Under $5000",2011,4,"2800 W KING EDWARD AVE","2800 W KING EDWARD AVE , Vancouver, BC, Canada",49.247916,-123.1679344,2,49.2483942109478,-123.167766981098
"3701","Mischief Under $5000",2011,4,"3300 KINGSWAY AVE","3300 KINGSWAY AVE , Vancouver, BC, Canada",49.2339245,-123.0357616,2,49.2343349461673,-123.035377228357
"3702","Mischief Under $5000",2011,4,"6200 KILLARNEY ST","6200 KILLARNEY ST , Vancouver, BC, Canada",49.2262277,-123.0453641,2,49.2266641289966,-123.044944506462
"3703","Mischief Under $5000",2011,4,"500 E 62ND AVE","500 E 62ND AVE , Vancouver, BC, Canada",49.2141047,-123.0939791,2,49.2145339807336,-123.0935258857
"3704","Mischief Under $5000",2011,4,"5800 FREMLIN ST","5800 FREMLIN ST , Vancouver, BC, Canada",49.2328122,-123.1266164,2,49.2332432002382,-123.126185664751
"3705","Mischief Under $5000",2011,4,"1400 W 7TH AVE","1400 W 7TH AVE , Vancouver, BC, Canada",49.2651751,-123.1362206,2,49.2653676320935,-123.13586359441
"3706","Mischief Under $5000",2011,4,"4400 PUGET DR","4400 PUGET DR , Vancouver, BC, Canada",49.247057,-123.1668324,2,49.2471836399138,-123.166554828539
"3707","Mischief Under $5000",2011,4,"400 MAIN ST","400 MAIN ST , Vancouver, BC, Canada",49.28107,-123.09927,2,49.2814721469964,-123.098818095024
"3708","Mischief Under $5000",2011,4,"BURRARD ST / DAVIE ST","BURRARD ST / DAVIE ST , Vancouver, BC, Canada",49.27962,-123.12829,2,49.2798569777876,-123.127893979988
"3709","Mischief Under $5000",2011,4,"300 N NANAIMO ST","300 N NANAIMO ST , Vancouver, BC, Canada",49.2877153,-123.0563344,2,49.2881188775724,-123.056180058088
"3710","Mischief Under $5000",2011,4,"100 NELSON ST","100 NELSON ST , Vancouver, BC, Canada",49.2753464,-123.1172626,2,49.2755794975634,-123.117159759152
"3711","Mischief Under $5000",2011,4,"1000 HOWE ST","1000 HOWE ST , Vancouver, BC, Canada",49.2796589,-123.1241149,2,49.2799176630365,-123.123926438099
"3712","Mischief Under $5000",2011,4,"1000 DENMAN ST","1000 DENMAN ST , Vancouver, BC, Canada",49.2890953,-123.138774,2,49.289276842032,-123.138665999471
"3713","Mischief Under $5000",2011,4,"1700 E 56TH AVE","1700 E 56TH AVE , Vancouver, BC, Canada",49.2188651,-123.0717002,2,49.2191753631623,-123.071552642531
"3714","Mischief Under $5000",2011,4,"2700 MAIN ST","2700 MAIN ST , Vancouver, BC, Canada",49.2610018,-123.1008263,2,49.2611558366024,-123.100553442052
"3715","Mischief Under $5000",2011,4,"1300 PENDRELL ST","1300 PENDRELL ST , Vancouver, BC, Canada",49.2834561,-123.1340711,2,49.2835986126081,-123.133789976258
"3716","Mischief Under $5000",2011,4,"200 ABBOTT ST","200 ABBOTT ST , Vancouver, BC, Canada",49.2836689,-123.1062434,2,49.2837838059205,-123.105758158655
"3717","Mischief Under $5000",2011,4,"GRANVILLE ST / W 45TH AVE","GRANVILLE ST / W 45TH AVE , Vancouver, BC, Canada",49.2842399,-123.11549,2,49.2845631553357,-123.11517869668
"3718","Mischief Under $5000",2011,4,"1700 E PENDER ST","1700 E PENDER ST , Vancouver, BC, Canada",49.2802147,-123.070167,2,49.2806682755747,-123.069815342871
"3719","Mischief Under $5000",2011,4,"3400 E HASTINGS ST","3400 E HASTINGS ST , Vancouver, BC, Canada",49.2809951,-123.0309499,2,49.2814384489431,-123.030537221761
"3720","Mischief Under $5000",2011,4,"1700 VICTORIA DR","1700 VICTORIA DR , Vancouver, BC, Canada",49.2694276,-123.0655133,2,49.269839868216,-123.065315144152
"3721","Mischief Under $5000",2011,4,"3500 GRANDVIEW HWY","3500 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580151,-123.0282996,2,49.2582252365424,-123.027993984288
"3722","Mischief Under $5000",2011,4,"3400 KINGSWAY AVE","3400 KINGSWAY AVE , Vancouver, BC, Canada",49.2325298,-123.0330701,2,49.2328951858301,-123.032637353104
"3723","Mischief Under $5000",2011,4,"6000 OAK ST","6000 OAK ST , Vancouver, BC, Canada",49.2312076,-123.1279738,2,49.2313590511731,-123.127762207454
"3724","Mischief Under $5000",2011,4,"1400 W 70TH AVE","1400 W 70TH AVE , Vancouver, BC, Canada",49.20844,-123.13811,2,49.2085832739576,-123.137647968528
"3725","Mischief Under $5000",2011,4,"100 MALTA PL","100 MALTA PL , Vancouver, BC, Canada",49.254472,-123.0260147,2,49.2548480831573,-123.025700489264
"3726","Mischief Under $5000",2011,4,"700 W 13TH AVE","700 W 13TH AVE , Vancouver, BC, Canada",49.2594351,-123.1201602,2,49.2598753447298,-123.119726166908
"3727","Mischief Under $5000",2011,4,"100 DUNLEVY AVE","100 DUNLEVY AVE , Vancouver, BC, Canada",49.283901,-123.0950641,2,49.2842206453913,-123.094849031715
"3728","Mischief Under $5000",2011,4,"1900 E 13TH AVE","1900 E 13TH AVE , Vancouver, BC, Canada",49.2585351,-123.0657498,2,49.2586991871767,-123.065501556676
"3729","Mischief Under $5000",2011,4,"500 HOMER ST","500 HOMER ST , Vancouver, BC, Canada",49.2825265,-123.1119735,2,49.2829503469115,-123.111645349173
"3730","Mischief Under $5000",2011,4,"600 ALE0ANDER ST","600 ALE0ANDER ST , Vancouver, BC, Canada",49.3062775,-123.0642212,2,49.3065514009108,-123.06399976508
"3731","Mischief Under $5000",2011,4,"3100 GRANDVIEW HWY","3100 GRANDVIEW HWY , Vancouver, BC, Canada",49.2580051,-123.0388483,2,49.2581587395935,-123.038563540525
"3732","Mischief Under $5000",2011,4,"4800 ELGIN ST","4800 ELGIN ST , Vancouver, BC, Canada",49.241506,-123.0825732,2,49.2419799535095,-123.082236737553
"3733","Mischief Under $5000",2011,4,"E 8TH AVE / MAIN ST","E 8TH AVE / MAIN ST , Vancouver, BC, Canada",49.26325,-123.06226,2,49.2637363720424,-123.062155306446
"3734","Mischief Under $5000",2011,4,"MAIN ST / TERMINAL AVE","MAIN ST / TERMINAL AVE , Vancouver, BC, Canada",49.27293,-123.10091,2,49.2732269987145,-123.100495091763
"3735","Mischief Under $5000",2011,4,"1600 E 6TH AVE","1600 E 6TH AVE , Vancouver, BC, Canada",49.2649251,-123.0718166,2,49.2654120888087,-123.071658188817
"3736","Mischief Under $5000",2011,4,"DRAKE ST / HORNBY ST","DRAKE ST / HORNBY ST , Vancouver, BC, Canada",49.28005,-123.12572,2,49.280299919247,-123.125322089184
"3737","Mischief Under $5000",2011,4,"1300 W 51ST AVE","1300 W 51ST AVE , Vancouver, BC, Canada",49.2247951,-123.1352734,2,49.2250589727221,-123.135168320513
"3738","Mischief Under $5000",2011,4,"2100 WALL ST","2100 WALL ST , Vancouver, BC, Canada",49.2863248,-123.061451,2,49.2866456307141,-123.061208164618
"3739","Mischief Under $5000",2011,4,"1600 COMMERCIAL DR","1600 COMMERCIAL DR , Vancouver, BC, Canada",49.270314,-123.0694058,2,49.2707656173273,-123.069193023495
"3740","Mischief Under $5000",2011,4,"8700 STANLEY PARK DR","8700 STANLEY PARK DR , Vancouver, BC, Canada",49.2939404,-123.1481602,2,49.2942416788929,-123.147864122692
"3741","Mischief Under $5000",2011,4,"1100 NELSON ST","1100 NELSON ST , Vancouver, BC, Canada",49.2824647,-123.1282263,2,49.2828750023139,-123.127910792322
"3742","Mischief Under $5000",2011,4,"200 MAIN ST","200 MAIN ST , Vancouver, BC, Canada",49.2830276,-123.0993844,2,49.2834013212847,-123.099051075728
"3743","Mischief Under $5000",2011,4,"CARRALL ST / PACIFIC BLVD","CARRALL ST / PACIFIC BLVD , Vancouver, BC, Canada",49.27929,-123.10441,2,49.2795852267989,-123.104227812458
"3744","Mischief Under $5000",2011,4,"2200 WALL ST","2200 WALL ST , Vancouver, BC, Canada",49.2885071,-123.0597166,2,49.2887030204215,-123.05948438068
"3745","Mischief Under $5000",2011,4,"200 RENFREW ST","200 RENFREW ST , Vancouver, BC, Canada",49.2828074,-123.0439351,2,49.2832134428167,-123.043508670869
"3746","Mischief Under $5000",2011,4,"100 MILROSS AVE","100 MILROSS AVE , Vancouver, BC, Canada",49.2759544,-123.101899,2,49.276206471773,-123.101678364771
"3747","Mischief Under $5000",2011,4,"2800 E 10TH AVE","2800 E 10TH AVE , Vancouver, BC, Canada",49.2608449,-123.046784,2,49.2609865101116,-123.046376476105
"3748","Mischief Under $5000",2011,4,"1800 CROWE ST","1800 CROWE ST , Vancouver, BC, Canada",49.2690195,-123.1120865,2,49.269244102467,-123.111732251696
"3749","Mischief Under $5000",2011,4,"100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,2,49.2814319789487,-123.10193693798
"3750","Mischief Under $5000",2011,4,"500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949,2,49.2841049561953,-123.113762590786
"3751","Mischief Under $5000",2011,4,"7800 KNIGHT ST","7800 KNIGHT ST , Vancouver, BC, Canada",49.2136384,-123.0769951,2,49.2139277568205,-123.076566000324
"3752","Mischief Under $5000",2011,4,"1000 HOWE ST","1000 HOWE ST , Vancouver, BC, Canada",49.2796589,-123.1241149,2,49.279962399637,-123.123776649729
"3753","Mischief Under $5000",2011,4,"200 E 39TH AVE","200 E 39TH AVE , Vancouver, BC, Canada",49.235334,-123.1013903,2,49.2356542108748,-123.100924923218
"3754","Mischief Under $5000",2011,4,"2500 ARBUTUS ST","2500 ARBUTUS ST , Vancouver, BC, Canada",49.2636804,-123.1527441,2,49.2638804242886,-123.152543232967
"3755","Mischief Under $5000",2011,4,"1100 W PENDER ST","1100 W PENDER ST , Vancouver, BC, Canada",49.2874375,-123.1206187,2,49.2876943545728,-123.12038252793
"3756","Mischief Under $5000",2011,4,"1100 HORNBY ST","1100 HORNBY ST , Vancouver, BC, Canada",49.2792391,-123.1266433,2,49.2793718095754,-123.12619647778
"3757","Mischief Under $5000",2011,4,"800 GRIFFITHS WAY","800 GRIFFITHS WAY , Vancouver, BC, Canada",49.2779897,-123.1103178,2,49.2784234899906,-123.110182510027
"3758","Mischief Under $5000",2011,4,"400 E 37TH AVE","400 E 37TH AVE , Vancouver, BC, Canada",49.2370251,-123.0968033,2,49.2372362119159,-123.096528271724
"3760","Mischief Under $5000",2011,4,"PANDORA ST / RENFREW ST","PANDORA ST / RENFREW ST , Vancouver, BC, Canada",49.2831199,-123.06805,2,49.2832860194136,-123.067738525848
"3761","Mischief Under $5000",2011,4,"2500 E BROADWAY AVE","2500 E BROADWAY AVE , Vancouver, BC, Canada",49.2618751,-123.0544295,2,49.2622609077492,-123.05429658873
"3762","Mischief Under $5000",2011,4,"1800 W 3RD AVE","1800 W 3RD AVE , Vancouver, BC, Canada",49.2687551,-123.1458214,2,49.269201169166,-123.145367024758
"3763","Mischief Under $5000",2011,4,"1100 E 63RD AVE","1100 E 63RD AVE , Vancouver, BC, Canada",49.2127451,-123.0828886,2,49.213106149866,-123.082713278153
"3764","Mischief Under $5000",2011,4,"1200 HOMER ST","1200 HOMER ST , Vancouver, BC, Canada",49.2750389,-123.1233824,2,49.2754156223853,-123.122923586332
"3765","Mischief Under $5000",2011,4,"800 POWELL ST","800 POWELL ST , Vancouver, BC, Canada",49.2828251,-123.086837,2,49.2833199744842,-123.086546635651
"3766","Mischief Under $5000",2011,4,"4800 ROSS ST","4800 ROSS ST , Vancouver, BC, Canada",49.2414889,-123.0813335,2,49.2417255665466,-123.081023636129
"3767","Mischief Under $5000",2011,4,"500 W 20TH AVE","500 W 20TH AVE , Vancouver, BC, Canada",49.25288,-123.11714,2,49.2531216175725,-123.116716276552
"3768","Mischief Under $5000",2011,4,"GRANT ST / SALSBURY DR","GRANT ST / SALSBURY DR , Vancouver, BC, Canada",49.27313,-123.06763,2,49.2734234767663,-123.06728386884
"3769","Mischief Under $5000",2011,4,"2500 E 10TH AVE","2500 E 10TH AVE , Vancouver, BC, Canada",49.2609451,-123.0545193,2,49.2611254275902,-123.054391439143
"3770","Mischief Under $5000",2011,4,"500 E HASTINGS ST","500 E HASTINGS ST , Vancouver, BC, Canada",49.2810745,-123.0932008,2,49.2812505352904,-123.092836625464
"3771","Mischief Under $5000",2011,4,"900 BURRARD ST","900 BURRARD ST , Vancouver, BC, Canada",49.2815299,-123.12422,2,49.2817655789071,-123.124030358667
"3772","Mischief Under $5000",2011,4,"3100 OAK ST","3100 OAK ST , Vancouver, BC, Canada",49.2575621,-123.1270186,2,49.2579504735741,-123.126835455053
"3773","Mischief Under $5000",2011,4,"4200 FRASER ST","4200 FRASER ST , Vancouver, BC, Canada",49.2474999,-123.0899639,2,49.2478856889698,-123.089679534895
"3774","Mischief Under $5000",2011,4,"2000 TRAFALGAR ST","2000 TRAFALGAR ST , Vancouver, BC, Canada",49.2681717,-123.1643851,2,49.2685937865709,-123.163888758373
"3775","Mischief Under $5000",2011,4,"4400 OSLER ST","4400 OSLER ST , Vancouver, BC, Canada",49.2462068,-123.1297851,2,49.2466063378422,-123.129389667711
"3776","Mischief Under $5000",2011,4,"100 E BROADWAY AVE","100 E BROADWAY AVE , Vancouver, BC, Canada",49.2628242,-123.1027275,2,49.2632429862121,-123.1025901841
"3777","Mischief Under $5000",2011,4,"E 7TH AVE / GLEN DR","E 7TH AVE / GLEN DR , Vancouver, BC, Canada",49.26417,-123.06317,2,49.264434223379,-123.062938112013
"3778","Mischief Under $5000",2011,4,"OAK ST / W BROADWAY AVE","OAK ST / W BROADWAY AVE , Vancouver, BC, Canada",49.26332,-123.12072,2,49.263718847963,-123.120477023044
"3779","Mischief Under $5000",2011,4,"800 E 40TH AVE","800 E 40TH AVE , Vancouver, BC, Canada",49.23369,-123.0876889,2,49.2340842505863,-123.087512503645
"3780","Mischief Under $5000",2011,4,"100 KEEFER ST","100 KEEFER ST , Vancouver, BC, Canada",49.279187,-123.1019665,2,49.2796150061027,-123.101707659219
"3781","Mischief Under $5000",2011,4,"900 DENMAN ST","900 DENMAN ST , Vancouver, BC, Canada",49.2901389,-123.1371853,2,49.2905513530133,-123.137012482596
"3782","Mischief Under $5000",2011,4,"400 E 37TH AVE","400 E 37TH AVE , Vancouver, BC, Canada",49.2370251,-123.0968033,2,49.2375057473017,-123.096666440383
"3783","Mischief Under $5000",2011,4,"2000 GLEN DR","2000 GLEN DR , Vancouver, BC, Canada",49.2668594,-123.0812151,2,49.2670192685905,-123.080818000969
"3784","Mischief Under $5000",2011,4,"4000 RUPERT ST","4000 RUPERT ST , Vancouver, BC, Canada",49.2486276,-123.0336251,2,49.2487620646967,-123.03314066209
"3785","Mischief Under $5000",2011,4,"800 GRIFFITHS WAY","800 GRIFFITHS WAY , Vancouver, BC, Canada",49.2779897,-123.1103178,2,49.2782566190868,-123.109910655286
"3786","Mischief Under $5000",2011,4,"100 SW MARINE DR","100 SW MARINE DR , Vancouver, BC, Canada",49.2122467,-123.10862,2,49.2127239867428,-123.108473152395
"3787","Mischief Under $5000",2011,4,"2700 E 12TH AVE","2700 E 12TH AVE , Vancouver, BC, Canada",49.2588949,-123.0495299,2,49.2590840180225,-123.049298452856
"3788","Mischief Under $5000",2011,4,"2000 TRIUMPH ST","2000 TRIUMPH ST , Vancouver, BC, Canada",49.2838247,-123.0633105,2,49.2840107285966,-123.06311546246
"3789","Mischief Under $5000",2011,5,"6500 BEECHWOOD ST","6500 BEECHWOOD ST , Vancouver, BC, Canada",49.2270112,-123.1562148,2,49.2274270238733,-123.156067336716
"3790","Mischief Under $5000",2011,5,"700 W 70TH AVE","700 W 70TH AVE , Vancouver, BC, Canada",49.2081651,-123.1222934,2,49.2085877501768,-123.12213039451
"3791","Mischief Under $5000",2011,5,"600 SMITHE ST","600 SMITHE ST , Vancouver, BC, Canada",49.2796551,-123.1206474,2,49.2801191904307,-123.120441427661
"3792","Mischief Under $5000",2011,5,"2300 E 49TH AVE","2300 E 49TH AVE , Vancouver, BC, Canada",49.2249049,-123.0589213,2,49.2253772547368,-123.058775520814
"3793","Mischief Under $5000",2011,5,"2300 GLEN DR","2300 GLEN DR , Vancouver, BC, Canada",49.264122,-123.0811243,2,49.264478043083,-123.080895195217
"3794","Mischief Under $5000",2011,5,"SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST , Vancouver, BC, Canada",49.28259,-123.12488,2,49.2830568772376,-123.124630337331
"3795","Mischief Under $5000",2011,5,"E CORDOVA ST / MAIN ST","E CORDOVA ST / MAIN ST , Vancouver, BC, Canada",49.28215,-123.09175,2,49.2824710748893,-123.091372155587
"3796","Mischief Under $5000",2011,5,"SEYMOUR ST / W GEORGIA ST","SEYMOUR ST / W GEORGIA ST , Vancouver, BC, Canada",49.28407,-123.12058,2,49.2843329914294,-123.120185438671
"3797","Mischief Under $5000",2011,5,"1200 MATTHEWS AVE","1200 MATTHEWS AVE , Vancouver, BC, Canada",49.2535095,-123.1330868,2,49.253625516942,-123.132723685702
"3798","Mischief Under $5000",2011,5,"BOUNDARY RD / E PENDER ST","BOUNDARY RD / E PENDER ST , Vancouver, BC, Canada",49.21502,-123.02364,2,49.2154386314014,-123.023183721634
"3799","Mischief Under $5000",2011,5,"1100 W 67TH AVE","1100 W 67TH AVE , Vancouver, BC, Canada",49.2106451,-123.1317503,2,49.2111031153169,-123.131294170234
"3800","Mischief Under $5000",2011,5,"1600 BAYSHORE DR","1600 BAYSHORE DR , Vancouver, BC, Canada",49.2913563,-123.1295725,2,49.2918374105759,-123.129224807217
"3801","Mischief Under $5000",2011,5,"4700 INVERNESS ST","4700 INVERNESS ST , Vancouver, BC, Canada",49.2424014,-123.0800551,2,49.2427389560991,-123.079660314283
"3802","Mischief Under $5000",2011,5,"500 W GEORGIA ST","500 W GEORGIA ST , Vancouver, BC, Canada",49.2812053,-123.1163584,2,49.2815708469984,-123.115939786161
"3803","Mischief Under $5000",2011,5,"100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214,2,49.2804342772578,-123.102037494431
"3804","Mischief Under $5000",2011,5,"E 41ST AVE / FRASER ST","E 41ST AVE / FRASER ST , Vancouver, BC, Canada",49.23263,-123.06796,2,49.2330172716119,-123.067666093381
"3805","Mischief Under $5000",2011,5,"500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949,2,49.2842139938524,-123.113634870917
"3806","Mischief Under $5000",2011,5,"1100 CAMBIE STREET BRDG","1100 CAMBIE STREET BRDG , Vancouver, BC, Canada",49.2747204,-123.1189851,2,49.2750878682863,-123.118731388238
"3807","Mischief Under $5000",2011,5,"200 UNION ST","200 UNION ST , Vancouver, BC, Canada",49.2775444,-123.0995769,2,49.277774828333,-123.09919277197
"3808","Mischief Under $5000",2011,5,"3600 W 4TH AVE","3600 W 4TH AVE , Vancouver, BC, Canada",49.2684651,-123.1838232,2,49.2687165973976,-123.183658269998
"3809","Mischief Under $5000",2011,5,"1500 W 6TH AVE","1500 W 6TH AVE , Vancouver, BC, Canada",49.2660551,-123.1384746,2,49.2661685246547,-123.138181977795
"3810","Mischief Under $5000",2011,5,"1200 PACIFIC BLVD","1200 PACIFIC BLVD , Vancouver, BC, Canada",49.2738099,-123.1214619,2,49.2741624228722,-123.121215591436
"3811","Mischief Under $5000",2011,5,"JERVIS ST / ROBSON ST","JERVIS ST / ROBSON ST , Vancouver, BC, Canada",49.28433,-123.13266,2,49.2846860752558,-123.132516342726
"3812","Mischief Under $5000",2011,5,"5300 FRASER ST","5300 FRASER ST , Vancouver, BC, Canada",49.236895,-123.0903251,2,49.2373718665433,-123.089832157752
"3813","Mischief Under $5000",2011,5,"1100 HARWOOD ST","1100 HARWOOD ST , Vancouver, BC, Canada",49.27895,-123.1339,2,49.2792847901583,-123.133428124948
"3814","Mischief Under $5000",2011,5,"2200 FRANKLIN ST","2200 FRANKLIN ST , Vancouver, BC, Canada",49.2819751,-123.0595025,2,49.282453787614,-123.059277806139
"3815","Mischief Under $5000",2011,5,"900 SEYMOUR ST","900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,2,49.2795431101833,-123.120402286943
"3816","Mischief Under $5000",2011,5,"6100 MAIN ST","6100 MAIN ST , Vancouver, BC, Canada",49.2292376,-123.1013851,2,49.2293405836253,-123.101058751568
"3817","Mischief Under $5000",2011,5,"100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,2,49.2841953100654,-123.10638973407
"3818","Mischief Under $5000",2011,5,"SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.10597,2,49.2810845614466,-123.105627449071
"3819","Mischief Under $5000",2011,5,"2100 DUNDAS ST","2100 DUNDAS ST , Vancouver, BC, Canada",49.2847247,-123.0613127,2,49.2849292120061,-123.060945716028
